`acidity,alcohol,body,classes,food_matching,grape,label2,name_en,name_ko,png,price,sweet,tanin,vintage,winery
4,14~15 %,4,화이트,추천 정보 없음,샤르도네 (Chardonnay) ,스톤스트릿 에스테이트 빈야즈  Stonestreet Estate Vineyards,"Stonestreet Estate Vineyards, Chardonnay Alexander Valley","스톤스트릿 에스테이트, 샤도네이 알렉산더 밸리",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168771.png,"250,000원",1,1,2016,캘리포니아(California)
3,14~15 %,3,레드,추천 정보 없음,시라/쉬라즈 (Syrah/Shiraz) ,피렌 빈야드  Pyren Vineyard,"Pyren Vineyard, Pentagon Shiraz Pyrenees","피렌 빈야드, 펜타곤 쉬라즈 피레네",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168770.png,"100,000원",1,4,2017,빅토리아(Victoria)
4,12~13 %,4,화이트,추천 정보 없음,베르데호 (Verdejo) ,퓨리티 와인  Purity Wine,"Purity, Verdelho","퓨리티, 베르델호",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168769.png,"130,000원",1,1,2020,캘리포니아(California)
4,12~13 %,4,로제,추천 정보 없음,그르나슈 (Grenache) ,퓨리티 와인  Purity Wine,"Purity, Strawberry Daze GSM","퓨리티, 스트로베리 데이즈 지에스엠 ",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168768.png,"130,000원",1,1,2020,캘리포니아(California)
4,11~12 %,4,로제,추천 정보 없음,무르베드르 (Mourvedre) ,퓨리티 와인  Purity Wine,"Purity, Rose","퓨리티, 로제 ",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168767.png,"120,000원",1,1,2018,캘리포니아(California)
4,13~14 %,4,레드,추천 정보 없음,까리냥 (Carignan/Carignane) ,기어헤드  Gearhead,"Gearhead, Sticky Carignan","기어헤드, 스티키 카리냥 ",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168766.png,"180,000원",1,3,2020,캘리포니아(California)
3,13~14 %,3,레드,추천 정보 없음,카베르네 소비뇽 (Cabernet Sauvignon) ,밀러 패밀리 와인 컴패니  Miller Family Wine Company,Smashberry Red blend Paso Robles,스매쉬베리 레드 블랜드 파소 로블스,https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168765.png,"80,000원",1,4,2018,캘리포니아(California)
4,12~13 %,4,로제,"치즈,샐러드",메를로 (Merlot) ,마리오니  Marioni,"Marioni, Aureo Rose Sonoma Mountain, ","마리오니, 아우레오 로제 소노마 마운틴",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168764.png,"120,000원",1,1,2020,캘리포니아(California)
4,13~14 %,4,화이트,치즈,소비뇽 블랑 (Sauvignon Blanc) ,마리오니  Marioni,"Marioni, Bordo Yorkville Highlands","마리오니, 보르도 요크빌 하일랜드",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168763.png,"120,000원",1,1,2019,캘리포니아(California)
3,13~14 %,3,화이트,추천 정보 없음,샤르도네 (Chardonnay) ,잭슨 패밀리 와인   Jackson Family Wines,Capensis Chardonnay,카펜시스 샤도네이,https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168762.png,"350,000원",1,1,2016,웨스턴 케이프(Western Cape)
3,14~15 %,3,레드,추천 정보 없음,카베르네 소비뇽 (Cabernet Sauvignon) ,코투리 와이너리  Coturri Winery,"Coturri, Red","코투리, 레드",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168761.png,"120,000원",1,4,"NV, ",캘리포니아(California)
3,13~14 %,3,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,버터넛  Butternut,Butternut Pinot Noir,버터넛 피노 누아,https://wine21.speedgabia.com/WINE_MST/IMAGE/0168000/T0168760_002.png,"29,000원",1,2,2019,캘리포니아(California)
3,13~14 %,3,화이트,추천 정보 없음,샤르도네 (Chardonnay) ,버터넛  Butternut,Butternut Chardonnay,버터넛 샤도네이 ,https://wine21.speedgabia.com/WINE_MST/IMAGE/0168000/T0168759_001.png,가격정보없음,1,1,2018,캘리포니아(California)
3,13~14 %,3,레드,스테이크,카베르네 소비뇽 (Cabernet Sauvignon) ,버터넛  Butternut,Butternut Cabernet Sauvignon,버터넛 카베르네 쇼비뇽 ,https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168758.png,가격정보없음,1,4,2019,캘리포니아(California)
3,13~14 %,3,화이트,"해산물,치킨,샐러드",샤르도네 (Chardonnay) ,밴락 스테이션  Banrock Station,"Banrock Station, Chardonnay","밴락 스테이션, 샤르도네",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168757.png,가격정보없음,1,1,2020,사우스 오스트레일리아(South Australia)
3,13~14 %,3,레드,"치즈,치킨,파스타",카베르네 소비뇽 (Cabernet Sauvignon) ,밴락 스테이션  Banrock Station,"Banrock Station, Cabernet Merlot","밴락 스테이션, 카베르네 메를로",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168756.png,가격정보없음,1,3,2020,사우스 오스트레일리아(South Australia)
3,13~14 %,3,레드,"파스타,버섯",시라/쉬라즈 (Syrah/Shiraz) ,밴락 스테이션  Banrock Station,"Banrock Station, Shiraz ","밴락 스테이션, 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168755.png,가격정보없음,1,3,2020,사우스 오스트레일리아(South Australia)
4,12~13 %,4,화이트,추천 정보 없음,코르테제 (Cortese) ,카페타   프란체스코 카페타 - 발비 소프라니),"Balbi Soprani, Gavi","발비 소프라니, 가비",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168754.png,"35,000원",1,1,2020,피에몬테(Piemonte)
4,13~14 %,4,화이트,추천 정보 없음,아르네이스 (Arneis) ,카페타   프란체스코 카페타 - 발비 소프라니),"Balbi Soprani, Roero Arneis","발비 소프라니, 로에로 아르네이스",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168753.png,"35,000원",1,1,2020,피에몬테(Piemonte)
3,알콜정보없음,3,스파클링,"타르트, 케이크,치즈,과일",모스카토  (Moscato ) ,산테로  Santero,"Villa Jolanda, I Love You Moscato","빌라 욜란다, 아이러브유(사랑해) 모스카토",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168752.png,"40,000원",3,1,"NV, ",피에몬테(Piemonte)
4,12~13 %,4,스파클링,"디저트,식전주,샐러드",빠레야다 (Parellada) ,코도르뉴  Codorniu,La Rosca Rosado Cava,라 로스카 로제 까바,https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168751.png,"7,900원",1,1,"NV, ",생산지역미상
5,11~12 %,5,스파클링,"식전주,해산물,닭고기",빠레야다 (Parellada) ,코도르뉴  Codorniu,La Rosca Cava Brut,라 로스카 까바,https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168750.png,"7,900원",1,1,"NV, ",생산지역미상
5,12~13 %,5,스파클링,추천 정보 없음,자렐로 (Xarel.lo) ,보히가스  Bohigas,"Bohigas, Brut Nature Gran Reserva ","보히가스, 그랑 리제르바 네이쳐 브륏",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168749.png,"50,000원",1,1,2017,까탈루냐(Catalunya)
4,14~15 %,4,레드,"양념갈비,스테이크,견과류,파스타",산지오베제 (Sangiovese) ,칸티나 로카피오레  Cantina Roccafiore,"Cantina Roccafiore, Il Roccafiore ","칸티나 로카피오레, 일 로카피오레",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168748.png,가격정보없음,1,4,"NA, ",움브리아(Umbria)
3,13~14 %,3,화이트,치즈,게뷔르츠트라미너 (Gewurztraminer) ,까브 드 베블렌하임  Cave de Beblenheim,"Cave de Beblenhiem, Gewurztraminer  ","꺄브 드 베블렌하임, 게부르츠트라미너",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168747.png,가격정보없음,1,1,"NA, ",알자스(Alsace)
5,12~13 %,5,스파클링,"치즈,샐러드",오쎄후와 (Auxerrois) ,까브 드 베블렌하임  Cave de Beblenheim,"Cave de Beblenhiem, Cremant d’Alsace ","꺄브 드 베블렌하임, 크레망 달자스",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168746.png,가격정보없음,1,1,"NA, ",알자스(Alsace)
4,13~14 %,4,화이트,"햄,파스타",샤르도네 (Chardonnay) ,도멘 샹가니에  Domaine Changarnier,"Domaine Changarnier, Meursault Les Malpoiriers","도멘 샹가니에, 뫼르소 레 말포아리에",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168745.png,가격정보없음,1,1,"NA, ",부르고뉴(Bourgogne)
4,13~14 %,4,화이트,"닭고기,연어,파스타",샤르도네 (Chardonnay) ,도멘 샹가니에  Domaine Changarnier,"Domaine Changarnier, Monthelie Le Clos","도멘 샹가니에, 몽뜰리 르 클로",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168744.png,가격정보없음,1,1,"NA, ",부르고뉴(Bourgogne)
4,13~14 %,4,레드,"갈비찜,스테이크,양고기",피노 누아 (Pinot Noir) ,도멘 샹가니에  Domaine Changarnier,"Domaine Changarnier, Monthelie 1er Cru Les Clous","도멘 샹가니에, 몽뜰리 프리미에 크뤼 레 클루",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168743.png,가격정보없음,1,3,"NA, ",부르고뉴(Bourgogne)
4,13~14 %,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) ,도멘 샹가니에  Domaine Changarnier,"Domaine Changarnier, Pommard Les Vignots","도멘 샹가니에, 포마르 레 빈뇨",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168742.png,가격정보없음,1,3,"NA, ",부르고뉴(Bourgogne)
5,11~12 %,5,스파클링,추천 정보 없음,글레라 (Glera) ,테누타 디 콜라브리고  Tenuta di Collalbrigo,"Collalbrigo, Prosecco DOCG Brut","콜라브리고, 프로세코 DOCG 브뤼 ",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168741.png,"37,000원",1,1,"NV, ",베네토(Veneto)
5,11~12 %,5,스파클링,추천 정보 없음,글레라 (Glera) ,테누타 디 콜라브리고  Tenuta di Collalbrigo,"Collalbrigo, Prosecco DOCG Extra Dry","콜라브리고, 프로세코 DOCG 엑스트라 드라이 ",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168740.png,"37,000원",1,1,"NV, ",베네토(Veneto)
5,11~12 %,5,스파클링,추천 정보 없음,글레라 (Glera) ,테누타 디 콜라브리고  Tenuta di Collalbrigo,"Collalbrigo, Prosecco DOC Brut","콜라브리고, 프로세코 DOC 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168739.png,"28,000원",1,1,"NV, ",트레비조(Treviso)
3,13~14 %,3,레드,"초콜릿,오리고기,버섯",카베르네 소비뇽 (Cabernet Sauvignon) ,도멘 바롱 드 로칠드  Barons de Rothschild,Reserve Mouton Cadet Pauillac ,리저브 무통 카데 포이약,https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168738.png,가격정보없음,1,3,2017,보르도(Bordeaux)
3,12~13 %,3,레드,"치즈,비프,리조또,버섯",메를로 (Merlot) ,도멘 바롱 드 로칠드  Barons de Rothschild,Reserve Mouton Cadet Graves,리저브 무통 카데 그라브,https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168737.png,가격정보없음,1,3,2017,보르도(Bordeaux)
5,알콜정보없음,5,스파클링,추천 정보 없음,피노 누아 (Pinot Noir) ,베세라 드 벨퐁  Besserat de Bellefon,"Besserat de Bellefon, Blanc de Noirs","베세라 드 벨퐁, 블랑 드 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168736.png,"210,000원",1,1,"NV, ",샹파뉴(Champagne)
5,알콜정보없음,5,스파클링,추천 정보 없음,샤르도네 (Chardonnay) ,베세라 드 벨퐁  Besserat de Bellefon,"Besserat de Bellefon, Blanc de Blancs","베세라 드 벨퐁, 블랑 드 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168735.png,"210,000원",1,1,"NV, ",샹파뉴(Champagne)
5,알콜정보없음,5,스파클링,추천 정보 없음,피노 뮈니에 (Pinot Meunier) ,베세라 드 벨퐁  Besserat de Bellefon,"Besserat de Bellefon, Rose Brut","베세라 드 벨퐁, 로제 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168734.png,"168,000원",1,1,"NV, ",샹파뉴(Champagne)
4,14~15 %,4,레드,추천 정보 없음,그르나슈 (Grenache) ,오지에  Ogier,"Ogier, Domaine Notre Dame de Cousignac Cotes du Vivarais","오지에, 도멘 노틀 담 드 코지냑 꼬뜨 뒤 비바레",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168733.png,"80,000원",1,4,2019,론(Rhone)
4,14~15 %,4,레드,"치즈, 까망베르,쇠고기,버섯",그르나슈 (Grenache) ,오지에  Ogier,"Ogier, Cotes du Rhone Coup de Vent","오지에, 꼬뜨 뒤 론 쿠 드 벙",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168732.png,"50,000원",1,4,2018,론(Rhone)
3,13~14 %,3,레드,"송아지,버섯,양고기",시라/쉬라즈 (Syrah/Shiraz) ,비뇨블 쟝쟝  Vignobles JeanJean,Domaine de Fenouillet Un Pour Tous Faugeres,도멘 드 페눌리에 엉 뿌어 투스 포제르,https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168731.png,"80,000원",1,4,2019,서던 프랑스(Southern France)
4,14~15 %,4,레드,"송아지,버섯,양고기",카베르네 소비뇽 (Cabernet Sauvignon) ,쥴 레베크  J. Lebegue,"J. Lebegue, L’intrepide Bergerac","쥴 레베크, 앵트레피드 베르주라크",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168730.png,"50,000원",1,3,2018,사우스웨스트 프랑스(Southwest France)
4,14~15 %,4,화이트,"새우, 랍스터",샤르도네 (Chardonnay) ,번 와이너리  Byrne Winery,"Byrne Winery, 100 Bats Oaked Chardonnay","번 와이너리, 100 배츠 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168729.png,가격정보없음,1,1,2019,사우스 오스트레일리아(South Australia)
3,15~16 %,3,레드,"스테이크,포크,양갈비",시라/쉬라즈 (Syrah/Shiraz) ,번 와이너리  Byrne Winery,"Byrne Winery, 100 Bats Dried Shiraz","번 와이너리, 100 배츠 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168728.png,가격정보없음,1,4,2019,사우스 오스트레일리아(South Australia)
4,13~14 %,4,화이트,야채,샤르도네 (Chardonnay) ,도멘 제라드 듀플레시스  Domaine Gerard Duplessis ,"Gerard Duplessis, Chablis Grand Cru Les Clos ","제라드 듀플레시스, 샤블리 그랑 크뤼 ‘레 끌로’",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168727.png,"320,000원",1,1,"NA, ",부르고뉴(Bourgogne)
4,12~13 %,4,화이트,"해산물,가금류",샤르도네 (Chardonnay) ,도멘 제라드 듀플레시스  Domaine Gerard Duplessis ,"Gerard Duplessis, Chablis Premier Cru ‘Montmains’","제라드 듀플레시스, 샤블리 프리미에 크뤼 몽멩",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168726.png,"150,000원",1,1,"NA, ",부르고뉴(Bourgogne)
4,12~13 %,4,화이트,"치즈,가금류",샤르도네 (Chardonnay) ,도멘 제라드 듀플레시스  Domaine Gerard Duplessis ,"Gerard Duplessis, Chablis Premier Cru ‘Vaillons’","제라드 듀플레시스, 샤블리 프리미에 크뤼 바이용",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168725.png,"150,000원",1,1,"NA, ",부르고뉴(Bourgogne)
3,12~13 %,3,레드,"치즈,스튜",메를로 (Merlot) ,GCF 그룹  GCF Group ,Louis Eschenauer Bordeaux Eleve En Futs de Chene,루이 에슈너 보르도 엘레베 앙 퓌드쉔,https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168724.png,"49,000원",1,3,"NA, ",보르도(Bordeaux)
3,11~12 %,3,화이트,"디저트, 케이크, 초콜릿,푸아그라, 가금류",세미용 (Semillon) ,GCF 그룹  GCF Group ,Louis Eschenauer Bordeaux Molleux,루이 에슈너 보르도 므왈레,https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168723.png,"49,000원",4,1,"NA, ",보르도(Bordeaux)
4,12~13 %,4,화이트,추천 정보 없음,리슬링 (Riesling) ,바인굿 루이스 군트럼  Weingut Louis Guntrum,- Guntrum Niersteiner Riesling Troken,군트럼 니르슈타인 리즐링 트로켄,https://wine21.speedgabia.com/no_image2.jpg,"65,000원",1,1,", 75",라인헤센(Rheinhessen)
4,12~13 %,4,화이트,"해산물,파스타",리슬링 (Riesling) ,바인굿 루이스 군트럼  Weingut Louis Guntrum,"Guntrum, Niersteiner Riesling Troken","군트럼, 니르슈타인 리즐링 트로켄",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168721.png,"65,000원",1,1,"NA, ",라인헤센(Rheinhessen)
4,13~14 %,4,화이트,"치즈,가금류",샤르도네 (Chardonnay) ,도멘 피에르 베시굿  Domaine Pierre Vessigaud,"Pierre Vessigaud, Pouilly Fuisse Vers Agnieres ","피에르 베시굿, 푸이 퓌세 버 아그니에르",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168720.png,"130,000원",1,1,"NA, ",부르고뉴(Bourgogne)
4,13~14 %,4,화이트,"아페리티프,푸아그라, 가금류",샤르도네 (Chardonnay) ,도멘 피에르 베시굿  Domaine Pierre Vessigaud,"Pierre Vessigaud, Pouilly Fuisse Pierres A Canards","피에르 베시굿, 푸이 퓌세 피에르 아 까나르 ",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168719.png,"120,000원",1,1,"NA, ",부르고뉴(Bourgogne)
4,13~14 %,4,레드,추천 정보 없음,테롤데고 (Teroldego) ,메짜코로나  Mezzacorona,"Mezzacorona, Dinotte Red Blend","메짜코로나, 디노떼 레드 블렌드",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168718.png,가격정보없음,1,3,"NA, ",생산지역미상
4,13~14 %,4,화이트,"아페리티프,푸아그라, 가금류",샤르도네 (Chardonnay) ,도멘 피에르 베시굿  Domaine Pierre Vessigaud,"Pierre Vessigaud, Pouilly Fuisse Vieilles Vignes","피에르 베시굿, 푸이 퓌세 비에유 비뉴",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168717.png,"99,000원",1,1,"NA, ",부르고뉴(Bourgogne)
4,13~14 %,4,화이트,"치즈,해산물,가금류",샤르도네 (Chardonnay) ,도멘 피에르 베시굿  Domaine Pierre Vessigaud,"Pierre Vessigaud, Macon Fuisse Les tâches","피에르 베시굿, 마콩 퓌세 레 타슈",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168716.png,"79,000원",1,1,"NA, ",부르고뉴(Bourgogne)
4,13~14 %,4,화이트,"치즈,해산물,가금류",샤르도네 (Chardonnay) ,도멘 피에르 베시굿  Domaine Pierre Vessigaud,"Pierre Vessigaud, Macon Fuisse Le Haut de Fuisse","피에르 베시굿, 마콩 퓌세 레 오뜨 드 퓌세",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168715.png,"62,000원",1,1,"NA, ",부르고뉴(Bourgogne)
4,12~13 %,4,화이트,"아페리티프,치즈,가금류",샤르도네 (Chardonnay) ,도멘 피에르 베시굿  Domaine Pierre Vessigaud,"Pierre Vessigaud, Macon Charnay Bois Marechal","피에르 베시굿, 마콩 샤흐네 브와 마레샬",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168714.png,"60,000원",1,1,"NA, ",부르고뉴(Bourgogne)
4,13~14 %,4,레드,"치즈,가금류",메를로 (Merlot) ,샤또 드라곤  Chateau Du Ragon,Chateau Du Ragon,샤또 드라곤,https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168713.png,"49,000원",1,3,2018,보르도(Bordeaux)
4,13~14 %,4,레드,"소고기, 스테이크",피노 누아 (Pinot Noir) ,파스칼 클레멍  Pascal Clement,"Masion Pascal Clement, Vosne-Romanee","파스칼 클레멍, 본 로마네",https://wine21.speedgabia.com/WINE_MST/TITLE/0168000/W0168712.png,"320,000원",1,3,2017,부르고뉴(Bourgogne)
